label,value,num_date_review,unknown_var_7,unknown_var_8,unknown_var_9,unknown_var_13,unknown_var_17,social_friend_count,delta_time,delta_date,age,cat_3,cat_6,location_id,cat_8,cat_10,cat_11,com_type,cat_12
0,973000.0,24.0,37.0,16.26345597,8.0,0.03,2164.0,63.0,0.007,1111.0,30.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0
0,4500000.0,11.0,-92.0,20.25421284,-92.0,0.62,1074.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,42.0,18.22772613,18.25,0.62,4003.0,11.0,0.885,1435.0,32.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,30.0,76.56805252,-27.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,3676236.0,29.0,14.0,5.686240703,7.666666667,0.38,1809.5,137.0,0.004,920.0,45.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0
0,3281000.0,54.0,13.0,7.0,5.0,0.32,1815.0,60.0,162.519,159.0,25.0,1.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,359.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,6326540.0,207.0,23.0,61.91055376,-12.25,0.89,2893.0,0.0,0.232,-1447.0,41.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
0,4000000.0,0.0,3.0,17.0098011,3.0,0.44,4005.0,132.0,2.155,1794.0,35.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
1,1490000.0,0.0,14.0,33.08070938,-11.66666667,0.12,1795.0,29.0,0.012,1820.0,27.0,1.0,0.0,3.0,3.0,1.0,4.0,2.0,2.0
0,4513600.0,0.0,15.0,17.0098011,2.5,0.62,2898.0,66.0,0.987,1798.0,37.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4258600.0,0.0,40.0,64.93329911,-15.66666667,0.49,1446.0,13.0,0.0,1798.0,28.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0
0,11634000.0,76.0,207.0,201.0422841,-53.0,0.97,2164.0,11.0,1.547,-485.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,19.0,7.819389819,6.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,-216.0,20.25421284,-216.0,0.62,358.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4699000.0,0.0,46.0,64.21214838,-9.2,0.69,2901.0,11.0,3.965,1821.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,33.0,7.316268023,2.75,0.62,2164.0,11.0,0.885,1435.0,32.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,7871370.0,229.0,30.0,3.214550254,26.33333333,0.93,1815.0,60.0,1.156,-1443.0,46.0,1.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,38.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1390000.0,12.0,13.0,56.43550892,-16.16666667,0.08,2899.0,413.0,7.932,1509.0,36.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,2.0
0,4522000.0,29.0,15.0,17.0098011,2.5,0.62,2167.0,954.0,0.0,1359.0,39.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,1490000.0,72.0,15.0,6.023762469,5.571428571,0.12,703.0,68.0,0.018,-356.0,42.0,1.0,0.0,4.0,4.0,4.0,2.0,3.0,2.0
1,4500000.0,11.0,16.0,28.15888984,-3.666666667,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,51.0,23.18045153,35.66666667,0.62,361.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,59.0,24.20743687,19.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,5340000.0,6.0,5.0,2.886751346,1.666666667,0.82,340.0,234.0,0.089,1647.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4260000.0,13.0,0.0,0.0,0.0,0.49,2161.0,30.0,0.0,1415.0,31.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0
0,1490000.0,24.0,34.0,19.79898987,20.0,0.12,725.0,18.0,1.69,1106.0,54.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0
0,4500000.0,11.0,30.0,2.121320344,28.5,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,0.0,0.0,0.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,7193720.0,292.0,64.0,18.58556098,9.384615385,0.92,352.0,75.0,0.015,-1449.0,52.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,19.0,4.788378789,1.5,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,8.0,20.25421284,8.0,0.62,339.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,1390000.0,37.0,20.0,14.00451662,2.0,0.08,1449.0,68.0,0.0,680.0,41.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
0,5700000.0,15.0,7.0,91.3856298,-43.0,0.85,2167.0,5.0,0.029,1382.0,27.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,2771400.0,0.0,88.0,131.5218613,-5.0,0.29,3993.0,68.5,0.0,-1090.0,38.0,1.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0
0,973000.0,0.0,16.0,18.33333333,2.0,0.03,359.0,16.5,0.001,1849.0,37.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,4.0
0,4500000.0,11.0,18.0,29.55689243,-5.071428571,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,894000.0,12.0,16.0,17.036131365,2.6333333335,0.01,1455.0,5.0,4.922,1487.0,27.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,9.0,34.69870315,-13.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,37.0,79.10415075,-18.66666667,0.62,2164.0,39.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,2110800.0,4.0,41.0,21.92031022,25.5,0.27,1460.0,89.5,0.0,993.0,27.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,2.0
0,1390000.0,0.0,4.0,1.414213562,3.0,0.08,1078.0,0.0,0.0,1848.0,27.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
1,3980000.0,21.0,0.0,20.25421284,0.0,0.43,347.0,11.0,0.006,1197.0,61.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,15.0,6.976149845,6.0,0.62,2164.0,100.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,0.0,0.0,0.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,-163.0,20.25421284,-163.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4472600.0,0.0,55.0,27.5,13.75,0.6,2173.0,845.0,0.074,1804.0,34.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,11.0,4.157609203,1.571428571,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,487.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4758600.0,3.0,11.0,1.414213562,10.0,0.71,2164.0,11.0,0.0,1739.0,27.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,596000.0,0.0,18.0,10.60660172,10.5,0.0,2164.0,241.0,0.004,1802.0,37.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
1,4580000.0,14.0,0.0,20.25421284,0.0,0.62,1085.0,11.0,1.385,1405.0,34.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,17.0,10.60660172,9.5,0.62,3282.0,314.0,0.885,1435.0,32.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0
1,4500000.0,11.0,67.0,57.53173038,-1.5,0.62,2164.0,195.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,17.0,31.82586549,-4.2,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,5340000.0,6.0,5.0,2.886751346,1.666666667,0.82,340.0,234.0,0.089,1647.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4261400.0,140.0,36.0,74.780870405,-0.818181818,0.49,2909.5,24.0,0.064,-1706.0,37.0,2.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0
1,4500000.0,11.0,35.0,20.25421284,35.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,-156.0,20.25421284,-156.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,25.0,20.61010487,-1.166666667,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4770000.0,4.0,67.0,122.8454313,-27.0,0.71,2164.0,0.0,0.0,1701.0,30.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,1094.0,36.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1300000.0,0.0,8.0,97.20896735,-44.25,0.08,1072.0,0.0,7.478,1809.0,24.0,1.0,0.0,3.0,3.0,2.0,4.0,1.0,0.0
0,4500000.0,11.0,50.0,12.61992472,4.9375,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,20.0,25.14907932,-3.142857143,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,2.0,105.3589104,-72.5,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,112.0,95.43165093,-12.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,1443.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,2708000.0,17.0,18.0,16.10477061,4.638888889,0.29,1809.0,388.0,77.088,1294.0,33.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0
1,4472600.0,79.0,196.0,152.3515671,5.5,0.6,2529.0,710.5,1.508,-575.0,30.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0
0,4473000.0,0.0,16.0,20.25421284,2.0,0.6,348.0,11.0,27.726,1809.0,24.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,44.0,15.06744098,8.444444444,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,3651.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4177960.0,91.0,21.0,20.51625372,1.6904761905,0.48,3273.0,46.0,3.227,-939.0,34.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,4.0
0,4500000.0,9.0,46.0,110.6537392,-24.25,0.62,1087.0,11.0,0.652,1527.0,27.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,7.0,20.25421284,7.0,0.62,363.0,5.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,3350000.0,1.0,16.5,15.55634919,3.2916666665000003,0.33,2161.0,30.0,0.0,1744.0,36.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,3.0
0,4500000.0,11.0,43.0,72.06779216,-11.16666667,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4472600.0,27.0,41.0,28.99137803,20.5,0.6,2166.0,0.0,2.935,1010.0,27.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,17.0,6.425396041,2.428571429,0.62,2164.0,11.0,0.885,1435.0,32.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,83.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1490000.0,0.0,41.0,63.17673622,-5.4,0.12,3650.0,5.0,2.935,1809.0,38.0,2.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,4700000.0,4.0,37.0,21.07921567,24.33333333,0.71,2164.0,11.0,9.883,1670.0,25.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4480000.0,1.0,242.0,160.7025202,21.4,0.6,2178.0,1.0,0.71,1783.0,27.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,709.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,3486600.0,3.0,51.0,42.88356328,-0.5,0.35,2173.0,5.0,0.0,1733.0,37.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,13.0,6.658328118,5.666666667,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,61.0,16.74780615,6.214285714,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,0.0,20.25421284,0.0,0.62,3990.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,5485000.0,93.0,30.0,12.72006289,7.4,0.83,2164.0,21.0,0.023,-1000.0,33.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,116.0,80.61017306,59.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,2718450.0,38.0,34.0,68.63672486,-11.0,0.29,2531.5,0.0,4.732,671.0,30.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0
0,5628400.0,19.0,26.0,8.194074514,8.0,0.84,1435.0,0.0,0.01,1251.0,30.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,335.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,2.0,1.154700538,0.666666667,0.62,351.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,2488300.0,0.0,16.0,12.72792206,4.0,0.28,2171.0,41.0,0.0,1267.0,41.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0
1,4500000.0,11.0,-81.0,16.3627668,-81.0,0.62,1091.0,30.5,0.031,1468.0,29.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0
0,1390000.0,0.0,2.0,17.036131365,2.0,0.08,1799.0,5.0,0.679,1848.0,46.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,3665400.0,95.0,3.0,69.58687616,-75.33333333,0.38,2908.0,174.0,17.222,-1055.0,36.0,1.0,0.0,2.0,2.0,4.0,2.0,3.0,2.0
1,4500000.0,11.0,73.0,28.89117512,14.5,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,2247000.0,0.0,12.0,64.10148204,1.0,0.28,2914.0,13.0,0.0,697.5,42.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0
0,3780000.0,63.0,42.0,36.64196137,-3.333333333,0.39,1801.0,66.0,12.617,-87.0,39.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4919101.0,51.0,18.0,29.82076085,1.8257575755,0.76,2531.5,6.5,10.849,280.0,39.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0
1,4500000.0,11.0,7.0,20.25421284,7.0,0.62,1086.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,27.0,25.02514864,-2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,28.0,14.8492424,17.5,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,3650000.0,54.0,-108.0,31.61982974,-108.0,0.38,2910.0,620.0,4.233,187.0,25.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,4.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,23.0,5.039627909,1.741935484,0.62,2164.0,11.0,0.885,1435.0,32.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,45.0,20.5649378,14.25,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,1300000.0,12.0,41.0,58.19965636,-12.2,0.08,1080.0,5.0,83.226,1513.0,40.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,3930000.0,26.0,15.0,17.0098011,2.5,0.43,2911.0,11.0,9.428,1038.0,34.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,1210000.0,3.0,16.0,17.036131365,2.6333333335,0.08,1799.0,5.0,0.0,1479.0,33.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
1,4500000.0,11.0,22.0,10.60660172,14.5,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,40.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,56.0,28.99282749,-1.259259259,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,3777100.0,8.0,6.0,3.055050463,3.333333333,0.39,1811.0,41.0,0.875,1584.0,27.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,4.0
0,5723090.0,196.0,1.0,38.501948,1.0,0.85,3283.0,237.0,0.217,-1450.0,45.0,1.0,0.0,2.0,3.0,4.0,2.0,3.0,2.0
1,6216280.0,184.0,8.5,41.638360815,1.0,0.88,3999.0,0.0,0.001,-1455.0,42.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0
1,3970000.0,25.0,51.0,14.06167733,4.692307692,0.43,1436.0,66.0,0.766,1002.0,27.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,34.0,12.72792206,25.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,1390000.0,23.0,25.0,17.67766953,12.5,0.08,1799.0,5.0,0.18,1135.0,27.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,4475000.0,0.0,31.0,14.88567544,11.75,0.6,342.0,5.0,0.035,1824.0,33.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,973000.0,24.0,16.0,17.036131365,2.6333333335,0.03,1799.0,5.0,23.349,1102.0,45.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0
0,4500000.0,11.0,41.0,29.76995129,-3.125,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4934000.0,124.0,7.0,17.0098011,7.0,0.76,2167.0,66.0,0.018,-1457.0,37.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,3970000.0,25.0,51.0,14.06167733,4.692307692,0.43,1436.0,66.0,0.766,1002.0,27.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,4373.0,4641.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4917000.0,33.0,45.0,100.0149989,-56.0,0.76,2354.0,0.0,0.0,556.0,42.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0
1,4500000.0,11.0,30.0,10.62857783,8.833333333,0.62,700.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,50.0,8.924914917,2.347826087,0.62,2164.0,11.0,0.885,1435.0,32.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,2598200.0,51.0,1.0,29.82076085,1.0,0.28,1066.0,6.5,3.645,274.0,26.0,1.0,0.0,2.0,1.0,2.0,3.0,1.0,3.0
0,4500000.0,11.0,21.0,20.25421284,21.0,0.62,2164.0,14.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,51.0,28.88482877,17.66666667,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4013000.0,0.0,10.5,26.371181015,0.0,0.44,1445.0,2.0,0.0,1793.0,31.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0.0
0,2235000.0,1.0,17.0,14.8492424,5.0,0.28,2354.0,0.0,0.0,1773.0,33.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0
0,4500000.0,11.0,2.0,0.707106781,1.5,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,5000000.0,38.0,8.0,16.3627668,8.0,0.77,2175.0,0.0,0.083,636.0,25.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0
0,4500000.0,11.0,4.0,1.949358869,1.4,0.62,2545.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,3927100.0,6.0,14.0,3.958114029,2.0,0.43,364.0,66.0,1.001,1648.0,23.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2164.0,0.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,4.0,1.527525232,2.333333333,0.62,2164.0,70.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,3.0,2.121320344,1.5,0.62,2164.0,1000.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,2.0,1.154700538,0.666666667,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,1043000.0,0.0,12.0,12.70170592,3.875,0.05,1816.5,83.0,0.007,1848.0,42.0,1.0,0.0,2.0,1.0,4.0,1.0,3.0,2.0
1,1390000.0,0.0,2.0,1.414213562,1.0,0.08,2178.0,35.0,0.0,1846.0,30.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
0,4500000.0,11.0,17.0,9.073771726,10.33333333,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,7.549834435,8.5,0.62,2164.0,298.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,3500000.0,44.0,0.0,18.80159568,0.0,0.35,363.0,11.0,0.004,492.0,28.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
0,834000.0,36.0,84.0,47.12041313,29.66666667,0.01,1447.0,32.0,0.001,727.0,29.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0
1,4500000.0,11.0,73.0,28.89117512,14.5,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,16.0,20.25421284,2.0,0.62,2897.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
0,4500000.0,11.0,5.0,9.144643565,-1.47826087,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
1,4500000.0,11.0,61.0,16.74780615,6.214285714,0.62,2164.0,11.0,0.885,1435.0,32.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0
